ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,ev_dow,ev_time,ev_year,ev_month,ev_nr_apt_loc,apt_dist,apt_elev,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,wx_cond_basic,dec_latitude,dec_longitude,crew_no,crew_age,med_certf,med_crtf_vldty,crew_tox_perf,severity_class
20160614X23833,SUBS,2300.0,,We,1730.0,2016,6,ONAP,0.0,1448.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,55.0,270.0,4.0,0.0,29.940000534057617,NONE,VMC,34.499721,-83.556663,1,42.0,CL2,WOWL,N,SUBS-NONE
20160614X34836,SUBS,,2975.0,Sa,1415.0,2016,6,OFAP,5.0,901.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,70.0,180.0,5.0,0.0,30.059999465942383,MINR,VMC,36.210556,-96.254447,1,57.0,CL3,WWL,N,SUBS-MINR
20160614X40501,SUBS,1400.0,,Sa,1736.0,2016,6,OFAP,0.0,,DAYL,SCAT,5500.0,25000.0,BKN,10.0,93.0,64.0,250.0,7.0,0.0,30.049999237060547,NONE,VMC,38.616664,-90.133331,1,63.0,CL1,WWL,N,SUBS-NONE
20160614X43444,SUBS,2750.0,,Mo,2340.0,2016,6,OFAP,2.0,162.0,DAYL,,0.0,7000.0,BKN,10.0,61.0,45.0,240.0,12.0,18.0,30.049999237060547,MINR,VMC,45.225833,-123.115554,1,33.0,CL3,WWL,N,SUBS-MINR
20160616X04226,DEST,6499.0,44.0,Th,1230.0,2016,6,,1.0,1231.0,DAYL,,0.0,300.0,OVC,1.0,63.0,63.0,0.0,,0.0,29.790000915527344,FATL,IMC,40.842777,-77.842498,1,60.0,CL1,WTLS,Y,DEST-FATL
20160616X23207,DEST,1320.0,0.0,We,1930.0,2016,6,ONAP,0.0,175.0,DAYL,CLER,0.0,0.0,NONE,9.0,93.0,72.0,200.0,12.0,0.0,29.979999542236328,MINR,VMC,29.733333,-96.059165,1,70.0,CL2,WWL,N,DEST-MINR
20160616X24257,SUBS,,,Th,1606.0,2016,6,OFAP,1.0,819.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,68.0,240.0,8.0,0.0,29.81999969482422,FATL,VMC,38.746387,-85.470558,1,77.0,CL3,WWL,Y,SUBS-FATL
20160616X45023,SUBS,1579.0,,Su,1350.0,2016,6,ONAP,0.0,3594.0,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,36.0,210.0,6.0,0.0,30.0,NONE,VMC,47.320835,-109.941947,1,36.0,CL3,NONE,N,SUBS-NONE
20160616X62306,SUBS,1675.0,,Th,340.0,2016,6,ONAP,2.0,6348.0,NITE,CLER,0.0,0.0,NONE,10.0,68.0,14.0,90.0,5.0,0.0,30.059999465942383,NONE,VMC,35.582221,-106.105834,1,31.0,CL2,WOWL,N,SUBS-NONE
20160617X35430,SUBS,,,We,2330.0,2016,6,OFAP,0.0,,DUSK,FEW,4800.0,0.0,,8.0,82.0,79.0,0.0,,0.0,29.920000076293945,NONE,VMC,32.295833,-91.54,1,33.0,CL2,WOWL,N,SUBS-NONE
20160619X60142,DEST,3501.0,17.0,Su,1849.0,2016,6,OFAP,5.0,52.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,46.0,280.0,11.0,0.0,30.049999237060547,FATL,VMC,37.605556,-122.035278,1,60.0,CL2,WWL,Y,DEST-FATL
20160620X73114,SUBS,3128.0,10.0,Sa,1635.0,2016,6,OFAP,2.0,81.0,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,50.0,170.0,8.0,0.0,30.229999542236328,MINR,VMC,41.319442,-71.809165,1,62.0,CL3,WWL,N,SUBS-MINR
20160620X85520,SUBS,5300.0,,Su,1940.0,2016,6,OFAP,0.0,,DAYL,FEW,5500.0,0.0,NONE,10.0,90.0,66.0,200.0,10.0,0.0,30.170000076293945,SERS,VMC,38.343055,-92.244445,1,33.0,CL1,NONE,N,SUBS-SERS
20160620X91456,SUBS,3400.0,,Su,1900.0,2016,6,OFAP,0.0,107.0,DAYL,CLER,0.0,0.0,NONE,10.0,68.0,57.0,190.0,11.0,0.0,30.34000015258789,NONE,VMC,41.167778,-71.58361,1,52.0,CL3,WWL,N,SUBS-NONE
20160620X94648,SUBS,3400.0,,Sa,2011.0,2016,6,OFAP,0.0,,DAYL,FEW,7000.0,0.0,,9.0,84.0,52.0,170.0,9.0,16.0,30.360000610351562,MINR,VMC,38.797779,-104.461387,1,64.0,CL3,WWL,N,SUBS-MINR
20160620X01640,SUBS,1220.0,2.0999999046325684,Th,1255.0,2016,6,ONAP,1.0,835.0,DAYL,CLER,0.0,0.0,NONE,10.0,70.0,48.0,0.0,,0.0,29.850000381469727,NONE,VMC,44.395,-71.204444,1,79.0,CL3,WWL,N,SUBS-NONE
20160620X21154,DEST,5300.0,,We,2002.0,2016,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,28.0,180.0,7.0,17.0,30.200000762939453,FATL,VMC,37.822223,-106.906112,1,51.0,CL2,WWL,Y,DEST-FATL
20160620X22219,SUBS,2550.0,22.0,Mo,332.0,2016,6,OFAP,6.0,46.0,NITE,FEW,3000.0,0.0,NONE,10.0,81.0,73.0,150.0,4.0,0.0,30.1200008392334,SERS,VMC,29.732221,-95.335556,1,57.0,UNK,,N,SUBS-SERS
20160620X30745,MINR,26100.0,,Th,1603.0,2016,6,ONAP,0.0,7027.0,DAYL,SCAT,2000.0,20000.0,BKN,,68.0,52.0,160.0,8.0,0.0,30.420000076293945,NONE,VMC,6.171666,-75.424446,1,42.0,CL1,,N,MINR-NONE
20160620X32159,SUBS,2502.0,12.0,Sa,2100.0,2016,6,OFAP,0.0,,DAYL,SCAT,7500.0,9500.0,BKN,10.0,55.0,46.0,0.0,,0.0,29.729999542236328,NONE,VMC,64.089996,-148.080001,1,51.0,CL3,WWL,N,SUBS-NONE
20160620X34145,SUBS,3803.0,35.0,Fr,2000.0,2016,6,OFAP,8.0,18.0,DAYL,UNK,0.0,0.0,UNK,10.0,48.0,45.0,210.0,12.0,0.0,29.850000381469727,SERS,IMC,59.23611,-161.716949,1,27.0,CL1,WWL,N,SUBS-SERS
20160621X91058,SUBS,4358.0,86.0,Th,920.0,2016,6,ONAP,0.0,21.0,NDRK,SCAT,2500.0,3100.0,BKN,10.0,61.0,57.0,170.0,10.0,18.0,29.920000076293945,NONE,VMC,47.529998,-122.30194,1,64.0,CL3,WWL,N,SUBS-NONE
20160621X92619,SUBS,2450.0,25.0,Sa,1515.0,2016,6,OFAP,1.0,5044.0,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,27.0,20.0,3.0,0.0,30.280000686645508,MINR,VMC,34.668888,-112.404441,1,58.0,CL3,WWL,N,SUBS-MINR
20160621X64300,SUBS,,,Mo,145.0,2016,6,OFAP,0.0,,DAYL,SCAT,7500.0,0.0,NONE,10.0,82.0,72.0,100.0,3.0,0.0,30.1200008392334,NONE,VMC,33.601665,-97.775558,1,44.0,CL2,WOWL,N,SUBS-NONE
20160621X22330,SUBS,2300.0,,Th,1715.0,2016,6,ONAP,0.0,1195.0,DAYL,CLER,0.0,0.0,NONE,,93.0,54.0,330.0,11.0,16.0,29.889999389648438,NONE,VMC,35.944442,-81.489997,1,59.0,CL3,WWL,N,SUBS-NONE
20160621X24749,SUBS,,,Th,2330.0,2016,5,ONAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,Unk,10.286666,-66.815834,1,,,,N,SUBS-NONE
20160621X31918,SUBS,2400.0,,Mo,1845.0,2016,6,,0.0,1357.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,57.0,280.0,10.0,0.0,30.09000015258789,NONE,VMC,41.509445,-75.250831,1,58.0,CL3,WWL,N,SUBS-NONE
20160621X34119,SUBS,3000.0,78.0,Fr,2109.0,2016,6,ONAP,0.0,25.0,DAYL,FEW,7500.0,0.0,,10.0,82.0,73.0,270.0,9.0,0.0,29.969999313354492,NONE,VMC,26.918888,-81.990837,1,52.0,CL3,WWL,N,SUBS-NONE
20160622X00611,SUBS,2950.0,88.0,Mo,1640.0,2016,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,55.0,340.0,5.0,0.0,30.360000610351562,SERS,VMC,35.523612,-85.091941,1,71.0,CL3,WOWL,N,SUBS-SERS
20160622X93331,SUBS,2899.0,,Fr,1605.0,2016,6,ONAP,0.0,906.0,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,55.0,100.0,7.0,0.0,30.110000610351562,MINR,VMC,43.531665,-89.982223,1,72.0,NONE,NONE,N,SUBS-MINR
20160622X43524,SUBS,8367.0,,Su,2325.0,2016,6,OFAP,0.0,,DAYL,SCAT,4500.0,6000.0,OVC,10.0,57.0,48.0,220.0,6.0,0.0,29.920000076293945,NONE,VMC,59.76361,-151.324996,1,62.0,CL2,WWL,N,SUBS-NONE
20160622X85638,SUBS,2200.0,,Fr,2230.0,2016,6,OFAP,0.0,241.0,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,48.0,160.0,6.0,0.0,29.8700008392334,NONE,VMC,61.348609,-148.528884,1,31.0,CL3,WWL,N,SUBS-NONE
20160623X84139,SUBS,2550.0,37.0,Fr,2120.0,2016,6,ONAP,0.0,4314.0,DAYL,CLER,0.0,0.0,NONE,10.0,97.0,46.0,0.0,,0.0,29.950000762939453,SERS,VMC,32.2625,-107.718887,1,22.0,CL1,WOWL,N,SUBS-SERS
20160623X91601,SUBS,,31.700000762939453,We,1630.0,2016,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,91.0,72.0,220.0,14.0,21.0,29.8799991607666,MINR,VMC,37.811389,-93.584724,1,65.0,CL3,WWL,N,SUBS-MINR
20160623X01153,SUBS,2348.0,,We,47.0,2016,6,ONAP,0.0,912.0,DAYL,SCAT,15000.0,25000.0,BKN,10.0,81.0,50.0,290.0,8.0,0.0,29.889999389648438,NONE,VMC,45.145,-93.210281,1,72.0,CL3,WWL,N,SUBS-NONE
20160623X13843,SUBS,1561.0,15.0,Th,1230.0,2016,6,ONAP,0.0,830.0,DAYL,FEW,5000.0,25000.0,BKN,10.0,82.0,66.0,220.0,15.0,0.0,30.09000015258789,SERS,VMC,35.885555,-83.956665,1,68.0,CL3,WOWL,N,SUBS-SERS
20160623X44206,SUBS,3100.0,,Th,1425.0,2016,6,ONAP,1.0,9.0,DAYL,,0.0,7000.0,BKN,10.0,86.0,75.0,250.0,4.0,0.0,30.139999389648438,NONE,VMC,28.866945,-82.567779,1,61.0,CL3,WWL,N,SUBS-NONE
20160623X65115,SUBS,6000.0,,Fr,2330.0,2016,6,ONAP,0.0,916.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,66.0,100.0,6.0,0.0,30.030000686645508,NONE,VMC,47.484165,-97.074996,1,35.0,CL2,WOWL,N,SUBS-NONE
20160623X74849,SUBS,2550.0,,Fr,1345.0,2016,6,ONAP,0.0,6197.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,37.0,70.0,6.0,0.0,30.25,NONE,VMC,40.494998,-107.523056,1,32.0,CL3,WOWL,N,SUBS-NONE
20160624X73440,SUBS,1676.0,,We,430.0,2016,6,OFAP,4.0,1326.0,NITE,CLER,0.0,0.0,NONE,10.0,70.0,43.0,0.0,,0.0,29.959999084472656,MINR,VMC,39.025276,-122.662223,1,34.0,CL1,UNK,N,SUBS-MINR
20160625X01739,SUBS,3350.0,,Sa,1900.0,2016,6,OFAP,0.0,3025.0,DAYL,FEW,3500.0,5000.0,BKN,10.0,63.0,46.0,140.0,6.0,15.0,30.209999084472656,FATL,VMC,47.83361,-116.483612,1,70.0,CL3,WWL,Y,SUBS-FATL
20160627X91259,SUBS,2150.0,1565.0,Sa,2145.0,2016,6,OFAP,0.0,8.0,DAYL,CLER,0.0,0.0,NONE,10.0,90.0,72.0,100.0,12.0,0.0,30.059999465942383,MINR,VMC,26.001111,-80.240837,1,32.0,CL3,WWL,N,SUBS-MINR
20160627X93353,SUBS,3400.0,,Sa,145.0,2016,6,ONAP,0.0,1288.0,DUSK,CLER,0.0,0.0,NONE,10.0,91.0,70.0,130.0,10.0,0.0,29.920000076293945,NONE,VMC,38.789165,-97.660835,1,26.0,CL2,WWL,N,SUBS-NONE
20160627X95450,SUBS,10500.0,,Th,1140.0,2016,6,OFAP,0.0,,DAWN,CLER,0.0,0.0,NONE,10.0,68.0,59.0,220.0,3.0,0.0,30.1200008392334,NONE,VMC,34.45639,-102.556114,1,44.0,CL2,WOWL,N,SUBS-NONE
20160627X00256,SUBS,2299.0,0.0,Su,2230.0,2016,6,ONAP,0.0,8.0,DAYL,SCAT,2700.0,0.0,,10.0,86.0,73.0,90.0,9.0,0.0,30.040000915527344,NONE,VMC,26.001111,-80.240837,1,29.0,CL1,WOWL,N,SUBS-NONE
20160627X50018,SUBS,,,Fr,1615.0,2016,6,OFAP,4.0,4199.0,DAYL,CLER,0.0,0.0,NONE,10.0,86.0,48.0,230.0,4.0,0.0,30.1200008392334,NONE,VMC,32.895,-105.967224,1,53.0,CL2,WWL,N,SUBS-NONE
20160627X55550,SUBS,2299.0,,Sa,1515.0,2016,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,52.0,0.0,,0.0,30.110000610351562,MINR,VMC,32.259998,-106.819999,1,30.0,CL3,WOWL,N,SUBS-MINR
20160627X65310,SUBS,1200.0,4.0,Su,1326.0,2016,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,64.0,190.0,6.0,0.0,30.1299991607666,MINR,VMC,40.465831,-83.285003,1,73.0,SPRT,,N,SUBS-MINR
20160627X80236,SUBS,1676.0,,Sa,1918.0,2016,6,ONAP,0.0,5000.0,DAYL,CLER,0.0,0.0,NONE,10.0,97.0,21.0,290.0,9.0,23.0,30.059999465942383,NONE,VMC,38.76139,-108.141113,1,58.0,CL2,WWL,N,SUBS-NONE
20160627X81436,SUBS,4000.0,,Th,1600.0,2016,6,ONAP,0.0,7950.0,DAYL,CLER,0.0,0.0,NONE,10.0,70.0,39.0,310.0,3.0,0.0,30.200000762939453,NONE,VMC,38.816665,-106.121665,1,61.0,CL3,WWL,N,SUBS-NONE
20160628X10951,SUBS,5300.0,,Sa,2015.0,2016,6,ONAP,0.0,1000.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,52.0,0.0,4.0,0.0,30.1299991607666,NONE,VMC,42.259166,-84.461669,1,68.0,CL2,WWL,N,SUBS-NONE
20160628X25815,SUBS,2150.0,,Su,200.0,2016,6,OFAP,0.0,,DAYL,FEW,4600.0,7500.0,BKN,10.0,66.0,48.0,80.0,4.0,0.0,29.8799991607666,MINR,VMC,61.610553,-150.084442,1,44.0,CL3,WWL,N,SUBS-MINR
20160628X75956,SUBS,2300.0,,Tu,1630.0,2016,5,ONAP,2.0,52.0,DAYL,FEW,3800.0,0.0,,10.0,82.0,66.0,60.0,5.0,0.0,29.950000762939453,NONE,VMC,39.942779,-74.845832,1,73.0,CL3,WWL,N,SUBS-NONE
20160628X81445,SUBS,1800.0,,Mo,1530.0,2016,6,OFAP,1.0,4600.0,DAYL,CLER,0.0,0.0,NONE,10.0,86.0,36.0,330.0,7.0,9.0,25.1200008392334,NONE,VMC,41.154724,-112.330001,1,28.0,CL1,WOWL,N,SUBS-NONE
20160628X11736,SUBS,,,Sa,1700.0,2016,7,OFAP,8.0,4044.0,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,48.0,360.0,3.0,0.0,29.979999542236328,NONE,VMC,45.096389,-113.68972,1,79.0,CL1,UNK,N,SUBS-NONE
20160629X00022,SUBS,,,Sa,2106.0,2016,6,ONAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,Unk,24.698055,-77.795555,1,,,,N,SUBS-NONE
20160629X12550,SUBS,2550.0,,Su,2045.0,2016,6,OFAP,1.0,629.0,DAYL,SCAT,2800.0,3700.0,BKN,7.0,75.0,72.0,120.0,4.0,0.0,30.020000457763672,NONE,IMC,41.061389,-87.838607,1,68.0,CL2,WWL,N,SUBS-NONE
20160629X33351,SUBS,3600.0,123.0,Tu,1630.0,2016,6,ONAP,0.0,2010.0,DAYL,SCAT,2800.0,3500.0,BKN,10.0,73.0,61.0,240.0,7.0,0.0,30.040000915527344,MINR,VMC,39.805557,-79.548889,1,60.0,CL3,WWL,N,SUBS-MINR
20160629X34426,SUBS,2457.0,,We,1245.0,2016,6,ONAP,0.0,306.0,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,63.0,320.0,7.0,0.0,29.979999542236328,NONE,VMC,39.417499,-77.374443,1,41.0,CL3,WOWL,N,SUBS-NONE
20160629X35606,SUBS,1760.0,265.0,Tu,100.0,2016,6,OFAP,1.0,626.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,55.0,310.0,9.0,0.0,29.940000534057617,FATL,VMC,42.389167,-83.004165,1,18.0,CL2,WWL,N,SUBS-FATL
20160629X72937,SUBS,2200.0,,We,30.0,2016,6,ONAP,0.0,607.0,DAYL,CLER,0.0,0.0,NONE,10.0,70.0,52.0,270.0,6.0,0.0,30.18000030517578,NONE,VMC,47.904167,-122.271667,1,34.0,CL3,WOWL,N,SUBS-NONE
20160630X24758,SUBS,2550.0,98.0,Fr,1530.0,2016,6,ONAP,0.0,163.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,48.0,0.0,,0.0,30.049999237060547,NONE,VMC,41.626667,-73.884162,1,60.0,CL2,WOWL,N,SUBS-NONE
20160630X25142,SUBS,3500.0,10.0,We,2230.0,2016,6,ONAP,0.0,73.0,DAYL,FEW,5500.0,0.0,NONE,10.0,68.0,46.0,100.0,13.0,24.0,29.979999542236328,NONE,VMC,58.67889,-156.649444,1,56.0,CL2,WWL,N,SUBS-NONE
20160630X31045,SUBS,2300.0,,Su,230.0,2016,6,ONAP,0.0,733.0,NITE,CLER,0.0,0.0,NONE,10.0,81.0,64.0,270.0,9.0,0.0,29.950000762939453,NONE,VMC,43.05722,-83.806388,1,57.0,CL3,WWL,N,SUBS-NONE
20160630X31108,SUBS,1601.0,408.0,We,2330.0,2016,6,,1.0,807.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,72.0,0.0,,0.0,29.93000030517578,NONE,VMC,33.373611,-84.584724,1,17.0,CL3,WOWL,N,SUBS-NONE
20160630X33949,SUBS,3999.0,85.0,We,1630.0,2016,6,ONAP,0.0,577.0,DAYL,CLER,0.0,0.0,NONE,10.0,88.0,64.0,310.0,4.0,0.0,29.959999084472656,NONE,VMC,34.316665,-81.108055,1,64.0,CL2,WWL,N,SUBS-NONE
20160630X35038,SUBS,1937.0,,We,2115.0,2016,6,OFAP,1.0,1284.0,DAYL,,0.0,5500.0,BKN,10.0,91.0,66.0,140.0,10.0,17.0,30.020000457763672,NONE,VMC,30.747222,-98.234443,1,37.0,CL2,WOWL,N,SUBS-NONE
20160630X52348,SUBS,2440.0,,We,2129.0,2016,6,ONAP,0.0,1357.0,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,59.0,360.0,3.0,0.0,29.950000762939453,NONE,VMC,41.515556,-75.251663,1,64.0,CL3,WOWL,N,SUBS-NONE
20160630X55224,SUBS,12500.0,,Mo,200.0,2016,1,ONAP,0.0,9.0,DAYL,FEW,2400.0,0.0,,10.0,79.0,72.0,0.0,,0.0,30.030000686645508,NONE,VMC,18.26361,-66.001388,1,45.0,CL1,WOWL,N,SUBS-NONE
20160630X72423,SUBS,,,Mo,50.0,2016,6,OFAP,0.0,,DAYL,,0.0,9000.0,BKN,30.0,81.0,50.0,180.0,8.0,16.0,30.200000762939453,MINR,VMC,39.73611,-104.328613,1,51.0,SPRT,,N,SUBS-MINR
20160630X00834,SUBS,1500.0,,Su,1845.0,2016,6,ONAP,0.0,5050.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,23.0,80.0,3.0,0.0,30.200000762939453,NONE,VMC,39.663333,-119.877502,1,18.0,CL3,WOWL,N,SUBS-NONE
20160630X02802,SUBS,2550.0,,Fr,2245.0,2016,6,ONAP,0.0,1268.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,72.0,130.0,10.0,0.0,30.020000457763672,NONE,VMC,37.2425,-93.387779,1,42.0,CL3,WOWL,N,SUBS-NONE
20160702X11441,SUBS,,,We,1700.0,2016,6,ONAP,0.0,5.0,DAYL,CLER,0.0,0.0,NONE,10.0,88.0,75.0,80.0,7.0,0.0,30.0,NONE,VMC,28.341943,-80.687774,1,24.0,CL1,WWL,N,SUBS-NONE
20160703X64604,SUBS,2348.0,,Sa,1415.0,2016,7,ONAP,0.0,4856.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,52.0,10.0,3.0,0.0,29.959999084472656,MINR,VMC,48.079723,-113.245002,1,60.0,CL3,WWL,N,SUBS-MINR
20160703X92040,DEST,2800.0,,Su,2050.0,2016,7,ONAP,0.0,3230.0,DAYL,FEW,22000.0,0.0,,10.0,97.0,27.0,280.0,8.0,16.0,30.030000686645508,MINR,VMC,34.514446,-117.763885,1,36.0,CL2,WOWL,N,DEST-MINR
20160704X55622,DEST,,,Su,2122.0,2016,7,OFAP,0.0,645.0,DAYL,,0.0,0.0,NONE,10.0,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,43.314998,-83.705276,1,54.0,CL3,WWL,Y,DEST-FATL
20160705X81940,SUBS,,3.0,Sa,306.0,2016,7,OFAP,0.0,,NITE,CLER,0.0,0.0,NONE,10.0,63.0,52.0,130.0,3.0,0.0,30.1200008392334,MINR,VMC,45.336387,-93.004447,1,79.0,SPRT,,N,SUBS-MINR
20160705X00857,SUBS,2000.0,,Sa,2250.0,2016,7,,0.0,50.0,DAYL,SCAT,4900.0,6500.0,BKN,10.0,77.0,61.0,60.0,9.0,0.0,30.09000015258789,SERS,VMC,38.498332,-78.893058,1,64.0,CL3,WWL,N,SUBS-SERS
20160705X13929,SUBS,3800.0,,Mo,153.0,2016,7,OFAP,8.0,84.0,DAYL,,0.0,2600.0,BKN,10.0,61.0,48.0,260.0,9.0,14.0,29.920000076293945,NONE,VMC,59.594444,-151.246948,1,64.0,CL3,WWL,N,SUBS-NONE
20160705X21318,SUBS,4000.0,,Fr,200.0,2016,7,ONAP,0.0,7015.0,DUSK,,0.0,10000.0,BKN,10.0,59.0,50.0,100.0,4.0,0.0,30.219999313354492,NONE,VMC,41.443611,-106.827499,1,43.0,CL2,WOWL,N,SUBS-NONE
20160705X22325,SUBS,1320.0,,Mo,0.0,2016,7,OFAP,0.0,,DAYL,,0.0,800.0,OVC,5.0,64.0,63.0,80.0,5.0,0.0,29.950000762939453,NONE,VMC,41.000831,-98.615554,1,51.0,CL3,WWL,N,SUBS-NONE
20160705X24026,SUBS,1750.0,,Mo,1900.0,2016,7,OFAP,0.0,90.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,75.0,200.0,8.0,0.0,29.969999313354492,NONE,VMC,32.638889,-91.773612,1,23.0,CL3,WOWL,N,SUBS-NONE
20160705X42046,SUBS,2101.0,,Su,1645.0,2016,7,ONAP,1.0,81.0,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,55.0,190.0,7.0,0.0,30.100000381469727,NONE,VMC,40.818332,-72.866668,1,43.0,CL1,WOWL,N,SUBS-NONE
20160705X45958,SUBS,3750.0,20.0,Sa,1430.0,2016,7,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,52.0,340.0,7.0,15.0,30.040000915527344,NONE,VMC,38.570278,-75.464447,1,39.0,CL1,WWL,N,SUBS-NONE
20160705X52117,SUBS,2302.0,,Sa,12.0,2016,7,OFAP,0.0,976.0,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,54.0,100.0,5.0,0.0,30.049999237060547,MINR,VMC,40.331665,-94.834724,1,62.0,CL3,WWL,N,SUBS-MINR
20160705X61438,DEST,,,Sa,1810.0,2016,7,OFAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,,4.091111,-72.955833,1,,,,N,DEST-FATL
20160705X75553,SUBS,2407.0,,Fr,2000.0,2016,7,OFAP,0.0,,DAYL,SCAT,8000.0,15000.0,BKN,10.0,81.0,52.0,220.0,4.0,0.0,30.06999969482422,NONE,VMC,40.0,-111.839996,1,28.0,CL1,WOWL,N,SUBS-NONE
20160705X80153,SUBS,2150.0,,Th,1945.0,2016,6,OFAP,0.0,3648.0,DAYL,FEW,7500.0,0.0,,10.0,91.0,57.0,300.0,9.0,0.0,30.049999237060547,NONE,VMC,35.158611,-101.840553,1,51.0,CL3,WTLS,N,SUBS-NONE
20160705X81953,SUBS,1000.0,,Su,45.0,2016,7,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,91.0,70.0,190.0,9.0,0.0,29.93000030517578,NONE,VMC,32.098888,-95.446945,1,57.0,CL1,WWL,N,SUBS-NONE
20160705X84715,SUBS,2407.0,,Sa,1345.0,2016,7,ONAP,0.0,8.0,DAYL,FEW,4000.0,0.0,,10.0,84.0,75.0,190.0,4.0,0.0,30.1200008392334,NONE,VMC,25.998332,-80.241386,1,36.0,CL1,WOWL,N,SUBS-NONE
20160705X85201,SUBS,2300.0,,Tu,1730.0,2016,6,ONAP,0.0,868.0,DAYL,FEW,3500.0,10000.0,BKN,10.0,82.0,68.0,270.0,9.0,19.0,29.93000030517578,NONE,VMC,39.755554,-82.657218,1,71.0,CL3,WWL,N,SUBS-NONE
20160706X01743,SUBS,3600.0,,Th,1800.0,2016,6,ONAP,0.0,6259.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,45.0,0.0,5.0,0.0,30.200000762939453,NONE,VMC,39.299446,-114.838607,1,45.0,CL1,WOWL,N,SUBS-NONE
20160706X05254,SUBS,2299.0,,Tu,2030.0,2016,7,OFAP,0.0,875.0,DAYL,SCAT,4200.0,0.0,NONE,10.0,84.0,64.0,240.0,8.0,0.0,29.8700008392334,NONE,VMC,42.407222,-88.373886,1,72.0,CL3,WWL,N,SUBS-NONE
20160706X14221,SUBS,10099.0,,Su,2000.0,2016,6,OFAP,0.0,5055.0,DAYL,CLER,0.0,0.0,NONE,10.0,90.0,50.0,60.0,5.0,0.0,30.290000915527344,SERS,VMC,40.162776,-105.163612,1,26.0,CL1,WWL,N,SUBS-SERS
20160706X31825,SUBS,5333.0,,We,415.0,2016,6,,1.0,-128.0,NITE,FEW,11000.0,0.0,,10.0,102.0,54.0,230.0,8.0,0.0,29.700000762939453,NONE,VMC,32.989444,-115.503051,1,37.0,CL2,NONE,N,SUBS-NONE
20160706X32644,DEST,2299.0,,Tu,600.0,2016,7,,2.0,462.0,NDRK,CLER,0.0,0.0,NONE,10.0,55.0,48.0,0.0,,0.0,30.049999237060547,FATL,VMC,42.078887,-124.333335,1,46.0,CL3,WWL,Y,DEST-FATL
20160706X42954,SUBS,2450.0,13.0,Tu,1445.0,2016,6,OFAP,13.0,32.0,DAYL,SCAT,2000.0,0.0,NONE,7.0,84.0,79.0,180.0,8.0,0.0,29.899999618530273,NONE,VMC,28.659721,-96.435279,1,76.0,CL3,WWL,N,SUBS-NONE
20160706X84658,SUBS,1450.0,0.0,We,1330.0,2016,7,OFAP,0.0,,DAYL,FEW,2300.0,0.0,NONE,6.0,90.0,73.0,180.0,15.0,23.0,30.030000686645508,NONE,VMC,28.664167,-96.776947,1,68.0,CL2,WWL,N,SUBS-NONE
